index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.welt.de/wirtschaft/article248300044/Christian-Lindner-stellt-Kohleausstieg-2030-wieder-infrage.html,https://www.welt.de/wirtschaft/article248300044/Christian-Lindner-stellt-Kohleausstieg-2030-wieder-infrage.html,0,www.welt.de,Lindner stellt Kohleausstieg 2030 wieder infrage,"Die Bundesregierung plant den Ausstieg aus der Nutzung klimaschädlicher Kohle bis spätestens 2038, idealerweise sogar bis 2030. Finanzminister Christian Lindner stellt diesen Kurs nun infrage. Für das Klima bringe diese Vorgabe ohnehin nichts.",https://img.welt.de/img/wirtschaft/mobile248300046/9481354557-ci16x9-w1200/Bundesfinanzminister-Lindner-in-Duesseldorf.jpg,2023-11-01T01:24:46Z,,"Bundesfinanzminister und FDP-Chef Christian Lindner stellt den für 2030 angestrebten Kohleausstieg öffentlich infrage. Solange nicht klar ist, dass Energie verfügbar und bezahlbar ist, sollten wir di… [+983 chars]",,de,'Kohle'
https://www.zeit.de/news/2023-11/01/warmes-essen-und-ein-bett-kaeltehilfe-startet-in-potsdam,https://www.zeit.de/news/2023-11/01/warmes-essen-und-ein-bett-kaeltehilfe-startet-in-potsdam,0,www.zeit.de,Soziales: Warmes Essen und ein Bett - Kältehilfe startet in Potsdam,Hier finden Sie Informationen zu dem Thema „Soziales“. Lesen Sie jetzt „Warmes Essen und ein Bett - Kältehilfe startet in Potsdam“.,https://img.zeit.de/news/2023-11/01/warmes-essen-und-ein-bett-kaeltehilfe-startet-in-potsdam-image-group/wide__1300x731,2023-11-01T04:30:45Z,https://web.archive.org/web/20231104143146/https://www.zeit.de/news/2023-11/01/warmes-essen-und-ein-bett-kaeltehilfe-startet-in-potsdam,Obdachlose Menschen in Potsdam können ab Mittwoch wieder die Kältehilfe nutzen. Die Stadt stellt in diesem Winter zunächst 99 Plätze in Pensionen zur Unterbringung wohnungsloser Menschen zur Verfügun… [+1535 chars],,de,'Winter'
https://www.stern.de/lifestyle/leben/in-weihnachtsstimmung-kommen--mit-diesen-tipps-klappt-es-32845162.html,https://www.stern.de/lifestyle/leben/in-weihnachtsstimmung-kommen--mit-diesen-tipps-klappt-es-32845162.html,0,www.stern.de,"Musik, Deko & Co.: In Weihnachtsstimmung kommen? Sieben Tipps für festliches Feeling","Der Winter wird gefühlt immer milder, die Sorgen werden auch nicht weniger. Um dennoch in gemütlich-romantische Weihnachtsstimmung zu kommen, gibt es ein paar Hilfsmittel.",https://image.stern.de/32845168/t/Ow/v1/w1440/r1.7778/-/weihnachtsstimmung.jpg,2023-11-01T07:16:00Z,,"Der Winter wird gefühlt immer milder, die Sorgen werden auch nicht weniger. Um dennoch in gemütlich-romantische Weihnachtsstimmung zu kommen, gibt es ein paar Hilfsmittel.
Die Weihnachtszeit steht f… [+5159 chars]",,de,'Kinder'
https://www.focus.de/finanzen/news/warnstreiks-im-ticker-erster-kita-warnstreik-in-laufender-tarifrunde-geplant_id_186420889.html,https://www.focus.de/finanzen/news/warnstreiks-im-ticker-erster-kita-warnstreik-in-laufender-tarifrunde-geplant_id_186420889.html,0,www.focus.de,Streik-Ticker - Erster Kita-Warnstreik in laufender Tarifrunde geplant,Der erste Warnstreik in den deutschen Kindertagestätten ist geplant. Die Gewerkschaft Verdi hat in Mecklenburg-Vorpommern für die nächsten Tage Warnstreiks im Einzelhandel angekündigt. Auch in NRW gibt es Warnstreiks im Handel – am „Westfalentag“. Alle aktuel…,https://p6.focus.de/img/regional/mecklenburg-vorpommern/id_231895730/ein-transparent-bei-einem-warnstreik..jpg?im=Crop%3D%280%2C131%2C2048%2C1024%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=65fae33d7d2c0214385163e0eb88f69551fabebf1a30ae51a61e13cee6f0d555,2023-11-01T07:59:32Z,,Der erste Warnstreik in den deutschen Kindertagestätten ist geplant. Die Gewerkschaft Verdi hat in Mecklenburg-Vorpommern für die nächsten Tage Warnstreiks im Einzelhandel angekündigt. Auch in NRW gi… [+9431 chars],,de,'Kinder'
https://de.catholicnewsagency.com/news/14343/neuer-rekord-mehr-als-eine-million-kinder-nehmen-an-rosenkranz-von-kirche-in-not-teil,https://de.catholicnewsagency.com/news/14343/neuer-rekord-mehr-als-eine-million-kinder-nehmen-an-rosenkranz-von-kirche-in-not-teil,0,de.catholicnewsagency.com,Neuer Rekord: Mehr als eine Million Kinder nehmen an Rosenkranz von „Kirche in Not“ teil,Bei der Aktion „Eine Million Kinder beten den Rosenkranz“ des weltweiten katholischen Hilfswerks „Kirche in Not“ (ACN) ist erstmals tatsächlich auch die Millionen-Marke übertroffen worden. Laut der Internetseite der Kampagne haben rund um den 18. Oktober 1.03…,https://de.catholicnewsagency.com/image/kin-20231031-1_1698824290.jpg?w=1150&jpg,2023-11-01T08:00:00Z,,"Von Kirche in Not
München -
 Mittwoch, 1. November 2023, 9:00 Uhr.
Bei der Aktion Eine Million Kinder beten den Rosenkranz des weltweiten katholischen Hilfswerks Kirche in Not (ACN) ist erstmals t… [+2932 chars]",,de,'Kinder'
https://www.tagesspiegel.de/berlin/bezirke/wir-wissen-gar-nicht-wann-wir-wieder-offnen-konnen-drogenkonsumraum-in-berlin-kreuzberg-wegen-schimmel-geschlossen-10710553.html,https://www.tagesspiegel.de/berlin/bezirke/wir-wissen-gar-nicht-wann-wir-wieder-offnen-konnen-drogenkonsumraum-in-berlin-kreuzberg-wegen-schimmel-geschlossen-10710553.html,0,www.tagesspiegel.de,"„Wir wissen gar nicht, wann wir wieder öffnen können“: Drogenkonsumraum in Berlin-Kreuzberg wegen Schimmel geschlossen","Die „Kontaktstelle Kotti“ hat wegen Schimmelbefall geschlossen. Während der Konsum am Kottbusser Tor ohne medizinische Aufsicht weitergeht, schieben sich Eigentümer und Bezirk die Verantwortlichkeiten zu.",https://www.tagesspiegel.de/images/img9839jpg/alternates/BASE_16_9_W1400/img9839jpg.jpeg,2023-11-01T11:53:28Z,https://web.archive.org/web/20231102032436/https://www.tagesspiegel.de/berlin/bezirke/wir-wissen-gar-nicht-wann-wir-wieder-offnen-konnen-drogenkonsumraum-in-berlin-kreuzberg-wegen-schimmel-geschlossen-10710553.html,"Drogensüchtige Menschen, die aktuell die sogenannte Kontaktstelle Kotti von Fixpunkt in der Reichenberger Straße 176 am Kottbusser Tor in Berlin-Kreuzberg ansteuern, stehen seit Mitte Oktober vor ver… [+17 chars]",,de,'Schimmel'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/soziales--essen-und-ein-bett--kaeltehilfe-fuer-beduerftige-startet-33960366.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/soziales--essen-und-ein-bett--kaeltehilfe-fuer-beduerftige-startet-33960366.html,0,www.stern.de,Soziales: Essen und ein Bett: Kältehilfe für Bedürftige startet,"Der Winter rückt näher. Für Obdachlose kommt mit der Kälte teilweise eine lebensbedrohliche Gefahr. Die Städte wollen ein Angebot machen, um Kältetote zu vermeiden.",https://image.stern.de/33960368/t/JB/v3/w1440/r1.7778/-/01--urnnewsmldpacom2009010123110199779045v3w800h600l638t457r1918b1374jpeg---243eb36bf50fb4b6.jpg,2023-11-01T12:27:08Z,,"Der Winter rückt näher. Für Obdachlose kommt mit der Kälte teilweise eine lebensbedrohliche Gefahr. Die Städte wollen ein Angebot machen, um Kältetote zu vermeiden.
Brandenburgs größte Städte wollen… [+2440 chars]",,de,'Winter'
https://www.zeit.de/news/2023-11/01/berliner-mahnwache-erinnert-an-ukrainische-kinder-im-krieg,https://www.zeit.de/news/2023-11/01/berliner-mahnwache-erinnert-an-ukrainische-kinder-im-krieg,0,www.zeit.de,Demonstrationen: Berliner Mahnwache erinnert an ukrainische Kinder im Krieg,Hier finden Sie Informationen zu dem Thema „Demonstrationen“. Lesen Sie jetzt „Berliner Mahnwache erinnert an ukrainische Kinder im Krieg“.,https://img.zeit.de/administratives/sharing/fallback-image/wide__1300x731,2023-11-01T12:29:09Z,,"Eine Mahnwache vor der russischen Botschaft in Berlin-Mitte hat am Mittwoch an Tausende ukrainische Kinder erinnert, die im russischen Angriffskrieg getötet, verletzt oder verschleppt wurden. Russlan… [+1799 chars]",,de,'Kinder'
https://www.nzz.ch/sport/fussball-wm-2034-fifa-rollt-saudiarabien-roten-teppich-aus-ld.1763456,https://www.nzz.ch/sport/fussball-wm-2034-fifa-rollt-saudiarabien-roten-teppich-aus-ld.1763456,0,www.nzz.ch,Saudiarabien ist als Gastgeber der Fussball-WM ungeeignet – aber die Fifa rollt dem Königreich den roten Teppich aus,"Fifa-Präsident Gianni Infantino erklärt die WM-Vergabe 2034 an Saudiarabien als beschlossen und vergibt damit die Chance, auf tatsächliche Reformen zu pochen. Seine Nähe zu Kronprinz Mohammed bin Salman ist seit Jahren augenfällig.","https://img.nzz.ch/2023/11/01/82f78ff3-71cb-4711-a1ab-f9eaafe86e71.jpeg?width=1200&height=674&fit=bound&quality=75&auto=webp&crop=7288,4094,x0,y228&wmark=nzz",2023-11-01T14:00:00Z,,"Wegen der hohen Temperaturen droht in Saudiarabien eine weitere Winter-WM.
Vor wenigen Tagen, am 26. Oktober, wurde das Strafverfahren gegen den Fifa-Präsidenten Gianni Infantino und den ehemaligen … [+5891 chars]",,de,'Gas'
https://www.zeit.de/news/2023-11/01/kinder-an-haltestelle-in-chemnitz-von-jugendlichen-bedroht,https://www.zeit.de/news/2023-11/01/kinder-an-haltestelle-in-chemnitz-von-jugendlichen-bedroht,0,www.zeit.de,Kriminalität: Kinder an Haltestelle in Chemnitz von Jugendlichen bedroht,Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Kinder an Haltestelle in Chemnitz von Jugendlichen bedroht“.,https://img.zeit.de/news/2023-11/01/kinder-an-haltestelle-in-chemnitz-von-jugendlichen-bedroht-image-group/wide__1300x731,2023-11-01T14:13:14Z,https://web.archive.org/web/20231104103850/https://www.zeit.de/news/2023-11/01/kinder-an-haltestelle-in-chemnitz-von-jugendlichen-bedroht,Zwei Jugendliche sollen in Chemnitz drei Jungen an einer Straßenbahnhaltestelle bedroht und einem von ihnen Geld gestohlen haben. Die beiden Elfjährigen und der Zwölfjährige wurden am Dienstagnachmit… [+1325 chars],,de,'Kinder'
https://www.stern.de/reise/island-im-winter--tipps-und-tricks-fuer-ihre-reise-33075508.html,https://www.stern.de/reise/island-im-winter--tipps-und-tricks-fuer-ihre-reise-33075508.html,0,www.stern.de,"Eine Reise im Winter: Schnee, Eis, Kälte: So kommen Sie durch die raue Natur Islands – ein Erfahrungsbericht","Eisberge, Geysire, Wasserfälle, Vulkane: Islands Naturschauspiele verdienen einen Oskar. Verständlich also, dass der nordische Inselstaat immer mehr Schaulustige anzieht – so auch unsere stern-Autorin. Sie verrät, wie es dort außerhalb der Hauptsaison zugeht.…",https://image.stern.de/33082304/t/VI/v3/w1440/r1.7778/-/samira-debbeler-island-eisberg.jpg,2023-11-01T14:31:00Z,,Eisige Winde fegten über die von Felsen gerahmten Küstenorte. Es schneite und schneite und schneite. Kein Flieger startete oder landete. Touristen saßen am Flughafen Keflavík fest. Zufahrten waren ge… [+5478 chars],,de,'Schnee'
https://www.stern.de/wirtschaft/fenster-abdichten--so-sparen-sie-waerme-und-energie-9434330.html,https://www.stern.de/wirtschaft/fenster-abdichten--so-sparen-sie-waerme-und-energie-9434330.html,0,www.stern.de,Energie sparen: Fenster abdichten: So bleibt die Kälte draußen – und die Wärme drinnen,"Wenn es draußen kälter wird, startet in vielen Haushalten die Heizsaison. Doch trotz der künstlich erzeugten Wärme kann es in manchen Räumen ziehen, insbesondere in Fensternähe. Spätestens dann sollten Sie der Sache auf den Grund gehen, um Energie zu sparen u…",https://image.stern.de/9434980/t/yj/v3/w1440/r1.7778/-/gummidichtung-neu.jpg,2023-11-01T14:41:00Z,,"Sogenannte Zugluft wird durch undichte Stellen gefördert, die genau dort entstehen, wo unterschiedliche Materialien aufeinandertreffen etwa am Fenster. Da vor allem Holzrahmen das ganze Jahr über arb… [+6401 chars]",,de,'Kälte'
https://www.tagesschau.de/inland/innenpolitik/lindner-fdp-kohleausstieg-100.html,https://www.tagesschau.de/inland/innenpolitik/lindner-fdp-kohleausstieg-100.html,0,www.tagesschau.de,Debatte um Kohleausstieg: Lindners Konter,Bundesfinanzminister Lindner stellt den Kohleausstieg 2030 infrage und greift damit die Grünen an. Die hatten sich zuvor für ein erneutes Aussetzen der Schuldenbremse offen gezeigt. Was steckt hinter dem Schlagabtausch? Von Alexander Budweg.,https://images.tagesschau.de/image/20128cda-9094-4624-9d36-368ad8baaa0c/AAABhpfE9lc/AAABibBxqrQ/16x9-1280/christian-lindner-169.jpg,2023-11-01T14:46:54Z,,"Stand: 01.11.2023 15:46 Uhr
Bundesfinanzminister Lindner stellt den Kohleausstieg 2030 infrage und greift damit die Grünen an. Die hatten sich zuvor für ein erneutes Aussetzen der Schuldenbremse off… [+4845 chars]",,de,'Kohle'
https://www.zeit.de/news/2023-11/01/mehrheit-optimistisch-bei-energieversorgung-im-winter,https://www.zeit.de/news/2023-11/01/mehrheit-optimistisch-bei-energieversorgung-im-winter,0,www.zeit.de,Umfrage: Mehrheit optimistisch bei Energieversorgung im Winter,Hier finden Sie Informationen zu dem Thema „Umfrage“. Lesen Sie jetzt „Mehrheit optimistisch bei Energieversorgung im Winter“.,https://img.zeit.de/news/2023-11/01/mehrheit-optimistisch-bei-energieversorgung-im-winter-image-group/wide__1300x731,2023-11-01T14:53:18Z,,"Eine große Mehrheit der Bevölkerung sieht Deutschland einer Umfrage zufolge bei der Energieversorgung gut auf den kommenden Winter vorbereitet. Das geht aus einer repräsentativen Umfrage hervor, die … [+2130 chars]",,de,'Winter'
https://kaernten.orf.at/stories/3230708/,https://kaernten.orf.at/stories/3230708/,0,kaernten.orf.at,Sturm und Hochwasserwarnung,Nach einem Zwischenhoch am Mittwoch erreicht Kärnten im Laufe des Donnerstags laut Meteorologen ein weiteres Tief. Dabei gibt es von Donnerstag 18.00 Uhr bis Freitag 6.00 Uhr früh eine Sturmwarnung. Laut dem Hydrographischen Dienst des Landes ist auch mit Hoc…,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F31%2F05%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1891550_master_709105_8e03177d-a813-451f-9151-b08826af05dc.jpeg%3Fs%3D60ce560200ee6158647d1020a63aae5a7acb0cda,2023-11-01T14:54:39Z,https://web.archive.org/web/20231101172504/https://kaernten.orf.at/stories/3230708/,"Bereits am Dienstag tagte der Landeskrisenstab, um Vorkehrungen für die nächsten Tiefs, die von Donnerstag bis Sonntag erwartet werden, zu treffen mehr dazu in Krisenstab trifft weitere Vorbereitunge… [+2791 chars]",,de,'Hochwasser'
https://www.tagesspiegel.de/wirtschaft/energieversorgung-in-deutschland-mehrheit-blickt-zuversichtlich-auf-die-kommenden-monate-10715923.html,https://www.tagesspiegel.de/wirtschaft/energieversorgung-in-deutschland-mehrheit-blickt-zuversichtlich-auf-die-kommenden-monate-10715923.html,0,www.tagesspiegel.de,Energieversorgung in Deutschland: Mehrheit blickt zuversichtlich auf die kommenden Monate,Vier von fünf Deutschen erwarten einer neuen Umfrage zufolge keine Versorgungsprobleme im Winter. Trotz voller Gasspeicher rät der Bundesverband der Energie- und Wasserwirtschaft zum Sparen.,https://www.tagesspiegel.de/images/heizung13/alternates/BASE_16_9_W1400/heizung.jpeg,2023-11-01T14:55:30Z,,"Eine große Mehrheit der Bevölkerung sieht Deutschland einer Umfrage zufolge bei der Energieversorgung gut auf den kommenden Winter vorbereitet. 
Das geht aus einer repräsentativen Umfrage hervor, di… [+1946 chars]",,de,'Winter'
https://www.nzz.ch/international/wie-kann-griechenland-vor-hitze-braenden-und-ueberschwemmungen-geschuetzt-werden-ld.1760182,https://www.nzz.ch/international/wie-kann-griechenland-vor-hitze-braenden-und-ueberschwemmungen-geschuetzt-werden-ld.1760182,0,www.nzz.ch,Griechenland nach dem Katastrophensommer: «Wir müssen uns an die neuen Bedingungen anpassen»,"Griechenland hat diesen Sommer das schwerste Hochwasser seit Jahrzehnten und die vermutlich grössten Waldbrände überhaupt erlebt. Experten fordern einen Politikwechsel, um das Land besser vor den Folgen des Klimawandels zu schützen.","https://img.nzz.ch/2023/10/16/56738d74-b643-4b52-8e1a-7dbdf4ad43bb.jpeg?width=1200&height=675&fit=bound&quality=75&auto=webp&crop=6048,3402,x0,y315&wmark=nzz",2023-11-01T15:00:00Z,https://web.archive.org/web/20231102060124/https://www.nzz.ch/international/wie-kann-griechenland-vor-hitze-braenden-und-ueberschwemmungen-geschuetzt-werden-ld.1760182,"Ein kleiner Hund läuft durch das Dorf Vlochos, das komplett vom Wasser überschwemmt worden ist.
Kostas Kokoulis steht vor seinem grossen Stall und schüttelt stumm den Kopf. Fast zwei Meter hoch stan… [+11610 chars]",,de,'Hochwasser'
