index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.brigitte.de/leben/winter-iq-test--nur-1---finden-den-fehler-in-unter-11-sekunden-13898346.html,https://www.brigitte.de/leben/winter-iq-test--nur-1---finden-den-fehler-in-unter-11-sekunden-13898346.html,0,www.brigitte.de,Winter-IQ-Test: Nur 1 % finden den Fehler in unter 11 Sekunden,"Inmitten der frostigen Schönheit einer Winterlandschaft wartet eine Herausforderung darauf, gemeistert zu werden. Kannst du den Fehler entdecken, der nur wenigen Menschen in der vorgegebenen Zeit auffällt?",https://image.brigitte.de/13898360/t/dE/v1/w1440/r1.7778/-/winter-iq.jpg,2024-11-01T05:00:00Z,,"Inmitten der frostigen Schönheit einer Winterlandschaft wartet eine Herausforderung darauf, gemeistert zu werden. Kannst du den Fehler entdecken, der nur wenigen Menschen in der vorgegebenen Zeit auf… [+682 chars]",,de,'Schnee'
https://www.zeit.de/news/2024-11/01/keine-fluechtlingsunterbringung-in-jugendherbergen-im-winter,https://www.zeit.de/news/2024-11/01/keine-fluechtlingsunterbringung-in-jugendherbergen-im-winter,0,www.zeit.de,Kapazitäten reichen aus: Keine Flüchtlingsunterbringung in Jugendherbergen im Winter,Hier finden Sie Informationen zu dem Thema „Kapazitäten reichen aus“. Lesen Sie jetzt „Keine Flüchtlingsunterbringung in Jugendherbergen im Winter“.,https://img.zeit.de/news/2024-11/01/keine-fluechtlingsunterbringung-in-jugendherbergen-im-winter-image-group/wide__1300x731,2024-11-01T05:45:35Z,https://web.archive.org/web/20241104161236/https://www.zeit.de/news/2024-11/01/keine-fluechtlingsunterbringung-in-jugendherbergen-im-winter,In diesem Winter sollen keine Flüchtlinge in Jugendherbergen untergebracht werden. Das teilte die Landesaufnahmebehörde Niedersachsen mit. Im vergangenen Winter hatten noch vier Jugendherbergen im No… [+2645 chars],,de,'Winter'
https://www.tagesspiegel.de/gesellschaft/reise/so-schick-kann-winter-in-den-bergen-sein-sieben-tipps-fur-ausgesuchte-alpen-hotels-12570311.html,https://www.tagesspiegel.de/gesellschaft/reise/so-schick-kann-winter-in-den-bergen-sein-sieben-tipps-fur-ausgesuchte-alpen-hotels-12570311.html,0,www.tagesspiegel.de,So schick kann Winter in den Bergen sein: Sieben Tipps für ausgesuchte Alpen-Hotels,"Herumlümmeln in Bad Gastein oder ein Tag auf Skiern: Sieben Alpen-Hotels für Design-Fans, Mittagsschläfer – und natürlich Wintersportler.",https://www.tagesspiegel.de/images/12570407/alternates/BASE_16_9_W1400/1729512399000/winterhotels2024.jpeg,2024-11-01T07:42:38Z,http://archive.md/20241103082146/https://www.tagesspiegel.de/gesellschaft/reise/so-schick-kann-winter-in-den-bergen-sein-sieben-tipps-fur-ausgesuchte-alpen-hotels-12570311.html,"Noch ist ein wenig Zeit, bis der erste Schnee in Berlin fällt. In den Alpen überraschte er bereits im September die ersten Skigebiete. Einige Reisende sehen darin ein Zeichen: für eine schneesicherer… [+102 chars]",,de,'Winter'
https://vorarlberg.orf.at/stories/3277741/,https://vorarlberg.orf.at/stories/3277741/,0,vorarlberg.orf.at,Winterreifen ab heute je nach Wetter Pflicht,"Ab 1. November gilt in Österreich wieder die situative Winterreifenpflicht. Das heißt, dass bei Schneefahrbahn, Schneematsch oder Eis bei Autos, Klein-Lkws und Moped-Autos an allen Rädern wintertaugliche Reifen montiert sein müssen. Ist das nicht der Fall, dr…",https://ibs.orf.at/vbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F44%2F58%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1552488_master_566958_reifenwechsel_orf00061_00_00_01_01.jpg%3Fs%3Dc2ab9c890295047fdd63fc9b415ea9fad7a5addb,2024-11-01T07:45:08Z,,"Wer bei winterlichen Verhältnissen mit Sommerreifen fährt, beeinflusst dadurch nicht nur maßgeblich die Fahrsicherheit, heißt es beim ÖAMTC. Mit einer falschen Bereifung riskiert man laut ÖAMTC-Juris… [+3323 chars]",,de,'Winter'
https://noe.orf.at/stories/3279510/,https://noe.orf.at/stories/3279510/,0,noe.orf.at,Züge fahren ab Montag wieder nach Tullnerfeld,"Der vom Hochwasser schwer beschädigte Bahnhof Tullnerfeld soll laut ÖBB am Montag wieder in Betrieb gehen. Ab dann sind Verbindungen zwischen Wien und Tullnerfeld wieder möglich, der Bahnverkehr zwischen Tullnerfeld und St. Pölten bleibt noch bis 15. Dezember…",https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F18%2F09%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1774557_master_659109_klimafoto_220623_045_luk.jpg%3Fs%3Ded9100295de4d623d0eb07412360f894df9c0c81,2024-11-01T08:03:00Z,,"Wie die ÖBB in einer Aussendung ankündigten, kann der vom Hochwasser stark betroffene Bahnhof Tullnerfeld (Bezirk Tulln) ab Montag wieder den Betrieb aufnehmen. Die Bahnhofshalle sei gereinigt worden… [+1222 chars]",,de,'Hochwasser'
https://www.focus.de/sport/fussball/donyell-malen-unzufriedener-bvb-star-plant-offenbar-blitz-flucht-im-winter_b61ac8c5-fb10-46de-8661-024241fa08fa.html,https://www.focus.de/sport/fussball/donyell-malen-unzufriedener-bvb-star-plant-offenbar-blitz-flucht-im-winter_b61ac8c5-fb10-46de-8661-024241fa08fa.html,0,www.focus.de,Donyell Malen - Unzufriedener BVB-Star plant offenbar Blitz-Flucht im Winter,Donyell Malen denkt offenbar über einen Abschied von Borussia Dortmund nach. Die Wechselgerüchte um den unzufriedenen Niederländer nehmen Fahrt auf – und ein Transfer könnte früher kommen als erwartet.,https://quadro.burda-forward.de/ctf/4d40f53f-9715-4515-9728-e7642b614a97.9c7cd164-40fe-4ce5-856b-c5af837d8d12.jpeg?im=Resize%3D%281200%2C630%29&hash=3126c4caa14ea71059efd7bfb7fa0056794b60f0ef5df7f4c88876349e2eef19,2024-11-01T10:13:00Z,https://web.archive.org/web/20241120035126/https://www.focus.de/sport/fussball/donyell-malen-unzufriedener-bvb-star-plant-offenbar-blitz-flucht-im-winter_b61ac8c5-fb10-46de-8661-024241fa08fa.html,"Bei Borussia Dortmund mehren sich die Anzeichen für einen möglichen Abgang von Donyell Malen. Wie die Ruhr Nachrichten berichten, scheint der niederländische Nationalspieler mit seinem Engagement bei… [+2229 chars]",,de,'Winter'
https://www.stern.de/kultur/-game-of-thrones--film-in-arbeit--wandert-die-kultserie-auf-die-kinoleinwand--35191890.html,https://www.stern.de/kultur/-game-of-thrones--film-in-arbeit--wandert-die-kultserie-auf-die-kinoleinwand--35191890.html,0,www.stern.de,"""Game of Thrones""-Film in Arbeit: Wandert die Kultserie auf die Kinoleinwand?","Ein ""Game of Thrones""-Kinofilm befindet sich in der Entwicklung. Erleben Fans jetzt die Fortsetzung der Abenteuer von Jon Schnee und Co.?",https://image.stern.de/35191894/t/YT/v1/w1440/r1.7778/-/01--wandert-die-kultserie-auf-die-kinoleinwand----16-9---spoton-article-1078848.jpg,2024-11-01T11:45:00Z,,"Kopiere den aktuellen Link
Ein ""Game of Thrones""-Kinofilm befindet sich in der Entwicklung. Erleben Fans jetzt die Fortsetzung der Abenteuer von Jon Schnee und Co.?
Aufregende Neuigkeiten für alle … [+2465 chars]",,de,'Schnee'
https://www.brigitte.de/aktuell/-game-of-thrones--film-in-arbeit--wandert-die-kultserie-auf-die-grosse-kinoleinwand--13899312.html,https://www.brigitte.de/aktuell/-game-of-thrones--film-in-arbeit--wandert-die-kultserie-auf-die-grosse-kinoleinwand--13899312.html,0,www.brigitte.de,"""Game of Thrones""-Film in Arbeit: Wandert die Kultserie auf die große Kinoleinwand?","Ein ""Game of Thrones""-Kinofilm befindet sich in der Entwicklung. Erleben Fans jetzt die Fortsetzung der Abenteuer von Jon Schnee und Co.?",https://image.brigitte.de/13899314/t/A8/v1/w1440/r1.7778/-/01--wandert-die-kultserie-auf-die-grosse-kinoleinwand----1-1---spoton-article-1078848.jpg,2024-11-01T11:45:00Z,,"Ein ""Game of Thrones""-Kinofilm befindet sich in der Entwicklung. Erleben Fans jetzt die Fortsetzung der Abenteuer von Jon Schnee und Co.?
Aufregende Neuigkeiten für alle Fans der epischen HBO-Serie … [+2560 chars]",,de,'Schnee'
https://www.focus.de/kultur/kino_tv/film/noch-keine-details-zur-handlung-game-of-thrones-kommt-jetzt-ein-kinofilm-zur-kultserie_id_260444495.html,https://www.focus.de/kultur/kino_tv/film/noch-keine-details-zur-handlung-game-of-thrones-kommt-jetzt-ein-kinofilm-zur-kultserie_id_260444495.html,0,www.focus.de,"Noch keine Details zur Handlung - ""Game of Thrones"": Kommt jetzt ein Kinofilm zur Kultserie?","Ein ""Game of Thrones""-Kinofilm befindet sich beim Filmstudio Warner Bros. in der Entwicklung. Erleben Fans jetzt die Fortsetzung der Abenteuer von Jon Schnee und Co.?",https://p6.focus.de/img/kultur/kino_tv/film/id_260444494/game-of-thrones-kommt-jetzt-ein-kinofilm-zur-kultserie-.jpg?im=Crop%3D%280%2C125%2C1000%2C500%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=95267322b1f50b84bc4227bf73a3625ad32c3f82f176470a99365b29ba834489,2024-11-01T11:50:04Z,,"Aufregende Neuigkeiten für alle Fans der epischen HBO-Serie ""Game of Thrones"". Wie der ""Hollywood Reporter"" zuerst berichtet hat, entwickelt das Studio Warner Bros., zu dessen Mutterkonzern auch der … [+2433 chars]",,de,'Schnee'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/glaetteschutz--winterdienst-auf-autobahnen-im-nordosten-beginnt-35191966.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/glaetteschutz--winterdienst-auf-autobahnen-im-nordosten-beginnt-35191966.html,0,www.stern.de,Glätteschutz: Winterdienst auf Autobahnen im Nordosten beginnt,"Hohen Neuendorf - Auf den Autobahnen in Berlin, Brandenburg und Mecklenburg-Vorpommern startet ab sofort der Winterdienst. Damit Autofahrer auch bei",https://image.stern.de/35191968/t/PO/v1/w1440/r1.7778/-/01--numq5nduzvv7axw800h600jpeg---0a4f965b2bc7a1f6.jpg,2024-11-01T12:16:38Z,,"Kopiere den aktuellen Link
Noch ist in Deutschland Herbst und vom Winter nicht viel zu sehen. Die Autobahnen werden aber schon jetzt auf Schnee und Glätte vorbereitet.
Auf den Autobahnen in Berlin,… [+1460 chars]",,de,'Winter'
